lab;filter_name;shelf;name;weight;unit;producer;quantity;code;sds
E0.20;T;;Tween;100;ml;SIGMA-ALDRICH;1;P4780;https://www.sigmaaldrich.com/IT/en/sds/sigma/p4780
E0.20;U;;Urea;1;Kg;PanReac-AppliChem;1;A1049;https://www.itwreagents.com/download_file/sds/A1049/eu/sds_A1049_en.pdf
E0.21;N;;NuPAGE™ MES SDS Running Buffer (20X);500;mL;THERMO;1;NP0002;https://www.thermofisher.com/document-connect/document-connect.html?url=https://assets.thermofisher.com/TFS-Assets%2FLSG%2FSDS%2FNP0002_MTR-EULT_EN.pdf
E0.21;P;;PageBlue™ Protein Staining Solution;1;L;THERMO;1;24620;https://ehslegacy.unr.edu/msdsfiles/30174.pdf
E0.21;T;;2,3,5-Triphenyltetrazolium chloride;25;g;SIGMA-ALDRICH;1;T8877;https://www.sigmaaldrich.com/IT/en/sds/sigma/t8877
E0.21;H;;8-Hydroxyquinoline;25;g;SIGMA-ALDRICH;1;H6878;https://www.sigmaaldrich.com/IT/en/sds/sial/h6878
E0.21;A;;Alcohol Dehydrogenase from Saccharomyces cerevisiae;1;vial;SIGMA-ALDRICH;1;A8656;https://www.sigmaaldrich.com/IT/en/sds/sigma/a8656
E0.21;A;;Ampicillin-Na-salt;10;g;SERVA;1;13399.01;https://www.serva.de/upload/msdssdb/13/sd_13399_GB_.pdf
E0.21;B;;Benzylphosphonic acid;1;g;SIGMA-ALDRICH;1;737887;https://www.sigmaaldrich.com/IT/en/sds/aldrich/737887
E0.21;B;;Bovine Serum Albumin;10;g;SIGMA-ALDRICH;1;A2153;https://www.sigmaaldrich.com/IT/en/sds/sigma/a2153
E0.21;C;;Cadaverine;10;mL;FLUKA;1;33211;https://www.sigmaaldrich.com/IT/en/sds/sigma/33211
E0.21;C;;Carbonic Anhydrase from bovine erythrocytes;1;vial;SIGMA-ALDRICH;1;C7025;https://www.sigmaaldrich.com/IT/en/sds/sigma/c7025
E0.21;C;;Chloramphenicol;25;g;SIGMA-ALDRICH;1;C0378;https://www.sigmaaldrich.com/IT/en/sds/sigma/c0378
E0.21;C;;Chromeazurol S;25;g;SIGMA-ALDRICH;1;199532;https://www.sigmaaldrich.com/IT/en/sds/aldrich/199532
E0.21;C;;cOmplete™, EDTA-free Protease Inhibitor Cocktail;25;tablets;SIGMA-ALDRICH;1;11873580001;https://ehslegacy.unr.edu/msdsfiles/32169.pdf
E0.21;D;;Deferoxamine Mesylate;1;g;MILLIPORE;1;252750;https://www.sigmaaldrich.com/IT/en/sds/mm/252750
E0.21;D;;Ditiotreitolo (reattivo di Cleland) ?98%;5;g;VWR;1;441494N;https://it.vwr.com/assetsvc/asset/en_GB/id/7667243/contents
E0.21;F;;Ferrioxamine E;1;g;FLUKA;1;38266;https://www.sigmaaldrich.com/IT/en/sds/SIAL/38266
E0.21;G;;Glutathione, oxidized;1;g;AMRESCO;1;524;https://us.vwr.com/assetsvc/asset/en_US/id/16427648/contents
E0.21;H;;Hexadecyltrimethylammonium bromide;100;g;SIGMA-ALDRICH;1;H6269;https://www.sigmaaldrich.com/IT/en/sds/sigma/h6269
E0.21;I;;IPTG;25;g;PANREAC;1;A1008;https://www.itwreagents.com/download_file/sds/A1008/eu/sds_A1008_en.pdf
E0.21;K;;Kanamycin Sulfate;25;g;PANREAC;1;A1493;https://www.itwreagents.com/download_file/sds/A1493/eu/sds_A1493_en.pdf
E0.21;K;;Kanamycin Sulfate;25;g;CALBIOCHEM;1;420311;https://www.sigmaaldrich.com/IT/en/sds/mm/420311
E0.21;G;;L-Glutathione reduced;25;g;SIGMA-ALDRICH;1;G4251;https://www.sigmaaldrich.com/IT/en/sds/sial/g4251
E0.21;G;;L-Glutathione reduced;10;g;SIGMA-ALDRICH;1;G4251;https://www.sigmaaldrich.com/IT/en/sds/sial/g4251
E0.21;L;;Lysozyme;10;g;MERCK;1;105.281;https://www.sigmaaldrich.com/IT/en/sds/mm/1.05281
E0.21;N;;NativePAGE™ CathodeBufferAdditive(20X);250;mL;THERMO;1;BN2002;https://www.thermofisher.com/document-connect/document-connect.html?url=https://assets.thermofisher.com/TFS-Assets%2FLSG%2FSDS%2FBN2002_MTR-EULT_BE.pdf
E0.21;B;;N-Boc-cadaverine;1;mL;SIGMA-ALDRICH;1;15406;https://www.sigmaaldrich.com/IT/en/sds/aldrich/15406
E0.21;E;;N-Ethylmaleimide;1;g;SIGMA-ALDRICH;1;E1271;https://www.sigmaaldrich.com/IT/en/sds/sial/e1271
E0.21;F;;N-Fmoc-cadaverine hydrobromide;1;g;SIGMA-ALDRICH;1;47544;https://www.sigmaaldrich.com/IT/en/sds/aldrich/47544
E0.21;P;;Pefabloc SC;1;g;ROCHE;1;11429868001;https://www.sigmaaldrich.com/IT/it/sds/roche/pefbsc-ro
E0.21;P;;Pierce™ Bradford Plus Protein Assay Reagent;950;mL;THERMO;1;1856210;https://www.thermofisher.com/document-connect/document-connect.html?url=https://assets.thermofisher.com/TFS-Assets%2FLSG%2FSDS%2FRF3923_MTR-NARF_EN.pdf
E0.21;S;;S.O.C. Medium;5;g;INVITROGEN;1;15544034;https://www.thermofisher.com/document-connect/document-connect.html?url=https://assets.thermofisher.com/TFS-Assets%2FLSG%2FSDS%2F15544034_MTR-EULT_BE.pdf
E0.21;S;;SelenoMet Medium Base ;500;g;Molecular dimensions;1;MD12-501;https://calibre-scientific-production.s3.us-east-2.amazonaws.com/KfjN5qoapqDpKhhB9fE1vUFK?response-content-disposition=inline%3B%20filename%3D%22SelenoMethionine%20Medium%20Base%20plus%20Nutrient%20Mix%20%2528MD12-501%2529%20SDS.pdf%22%3B%20filename%2A%3DUTF-8%27%27SelenoMethionine%2520Medium%2520Base%2520plus%2520Nutrient%2520Mix%2520%2528MD12-501%2529%2520SDS.pdf&response-content-type=application%2Fpdf&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA2KM4CZHLCBA4QF6C%2F20230720%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20230720T083903Z&X-Amz-Expires=300&X-Amz-SignedHeaders=host&X-Amz-Signature=24d4634ea99af6da5bae20eed4d1ef2256c60d861fbe185a11324b76069a9c54
E0.21;S;;Streptomycin sulfate salt;25;g;SIGMA-ALDRICH;1;S9137;https://www.sigmaaldrich.com/IT/en/sds/sigma/s9137
E0.21;T;;TCEP HCl;10;g;VWR;1;K831;https://it.vwr.com/assetsvc/asset/en_GB/id/23117731/contents
E0.21;T;;TCEP HCl;25;g;Soltec Ventures;1;M115;https://it.vwr.com/assetsvc/asset/en_GB/id/23117731/contents
E0.21;T;;Tetracycline hydrochloride;25;g;SIGMA-ALDRICH;1;T3383;https://www.sigmaaldrich.com/IT/en/sds/sial/t3383
E0.21;T;;Trichloroacetic acid;250;g;SIGMA-ALDRICH;1;T6399;https://www.sigmaaldrich.com/IT/en/sds/sial/t6399
E0.21;T;;Tryptone Plus;1;kg;MILLIPORE;1;61044;https://www.sigmaaldrich.com/IT/en/sds/sial/61044
E0.21;U;;Urea;1;kg;PANREAC;1;A1049;https://www.itwreagents.com/download_file/sds/A1049/eu/sds_A1049_en.pdf
E0.21;V;;Vitamin B12;25;mg;SIGMA-ALDRICH;1;V2876;https://www.sigmaaldrich.com/IT/en/sds/sigma/v2876
E0.21;Y;;Yeast extract;5;kg;FLUKA;1;92144-5KG;https://www.sigmaaldrich.com/IT/en/sds/sial/92144
E0.21;Y;;Yeast extract;5;kg;VWR;1;J850-5KG;https://it.vwr.com/assetsvc/asset/en_GB/id/23071709/contents
A2.3.03c;F;;Formic Acid 98/100%;1;L;Fisher Chemical;2;F/1900/PB08;https://www.fishersci.it/store/msds?partNumber=10141570&productDescription=lt-formic-acid--certified-ar-for-analysis&keyword=true&countryCode=GB&language=en
A2.3.03c;C;;( R)-(+)B-Citronellol;1;g;Sigma;1;303461;https://www.sigmaaldrich.com/IT/en/sds/aldrich/303461
A2.3.03c;E;;(-)-Epicatechin;1;g;Sigma;1;E1753;https://www.sigmaaldrich.com/IT/en/sds/sigma/e1753
A2.3.03c;R;;(-)-Rose oxide;1;ml;Sigma;1;83917;https://www.sigmaaldrich.com/IT/en/sds/sial/83917
A2.3.03c;P;;(-)-?-Pinene;250;ml;Sigma-Aldrich;1;112089;https://www.sigmaaldrich.com/IT/en/sds/aldrich/112089
A2.3.03c;C;;(+)- Cathechin;10;mg;Extrasynthese;1;0976 S;https://www.extrasynthese.com/MSDS/GBR/0976.pdf
A2.3.03c;G;;(+-) Geosmin solution;;;Sigma-Aldrich;1;CRM47522;https://www.sigmaaldrich.com/IT/en/sds/supelco/crm47522
A2.3.03c;T;;(+)-a-Terpineol;5;ml;Sigma;1;83073;https://www.sigmaaldrich.com/IT/en/sds/sial/83073
A2.3.03c;C;;(+)-Catechin hydrate;5;g;Sigma;1;C1251;https://www.sigmaaldrich.com/IT/en/sds/sigma/c1251
A2.3.03c;C;;(+)-Catechin hydrate ?98% (HPLC), powder;5;g;Sigma;1;C1251;https://www.sigmaaldrich.com/IT/en/sds/sigma/c1251
A2.3.03c;R;;(+)-Rose oxide;1;ml;Sigma;1;83917;https://www.sigmaaldrich.com/IT/en/sds/sial/83917
A2.3.03c;T;;(S)-(-)-a-Terpineol;Sample;;Sigma;1;8210780005;https://www.sigmaaldrich.com/IT/en/sds/mm/8.21078
A2.3.03c;C;;(S)-(-)-B-Citronellol;Sample;;Sigma;1;W230920;https://www.sigmaaldrich.com/IT/en/sds/sial/w230920
A2.3.03c;B;;1 Butanol ?99.9%;1;L;Honeywell;3;537993;https://lab.honeywell.com/sm/api/rc/documents/download/537993-2.5L_SDS_GB_E?appId=76&catNo=537993-2.5L&matnr=10644914&lang=E&country=GB&type=SDS
A2.3.03c;D;;1,4 Dioxane;1;L;Sigma-Aldrich;1;296309;https://www.sigmaaldrich.com/IT/en/sds/sial/296309
A2.3.03c;H;;2-(Hydroxyphenyl)ethanol;500;mg;Sigma-Aldrich;1;79058;https://www.sigmaaldrich.com/IT/en/sds/sial/79058
A2.3.03c;D;;2,2-Dipenyl-1-picylhydrazyl;1;g;Aldrich;1;D9132;https://www.sigmaaldrich.com/IT/en/sds/aldrich/d9132
A2.3.03c;T;;2,3,5,6-Tetrachloroanisole;100;mg;Sigma-Aldrich;1;78245;https://www.sigmaaldrich.com/IT/en/sds/sial/78245
A2.3.03c;T;;2,4,6-Trichloroanisole;1;g;Aldrich chemistry;1;235393;https://www.sigmaaldrich.com/IT/en/sds/aldrich/235393
A2.3.03c;D;;2,4-Diaminotoluene 98%;50;g;Sigma-Aldrich;1;101915;https://www.sigmaaldrich.com/IT/en/sds/aldrich/101915
A2.3.03c;A;;2-Aminoacetophenone 98%;5;g;Sigma;1;A37804;https://www.sigmaaldrich.com/IT/en/sds/aldrich/a37804
A2.3.03c;I;;2-Isopropyl-3-methoxypyrazine;SAMPLE;;Sigma-Aldrich;1;W335808;https://www.sigmaaldrich.com/IT/en/sds/aldrich/w335808
A2.3.03c;M;;2-methoxy-3-(1-methylpropyl)pyrazine 98%;25;g;Sigma-Aldrich;1;W343307;https://www.sigmaaldrich.com/IT/en/sds/aldrich/w343307
A2.3.03c;M;;2-Methyl-3-pentanol;10;g;Aldrich chemistry;1;129976;https://www.sigmaaldrich.com/IT/en/sds/aldrich/129976
A2.3.03c;M;;2-Methyl-3-pentanol, 99%;10;g;Alfa Aesar;1;L08015;https://www.alfa.com/it/msds/?language=EE&subformat=CLP1&sku=L08015
A2.3.03c;M;;2-Methylpentanal;100;ml;Sigma-Aldrich;1;258563;https://www.sigmaaldrich.com/IT/en/sds/aldrich/258563
A2.3.03c;P;;2-Pentanol;1;mL;Sigma-Aldrich;1;44759;https://www.sigmaaldrich.com/IT/en/sds/sial/44759
A2.3.03c;P;;2-Propanol;2,5;L;Honeywell;1;33539;https://lab.honeywell.com/sm/api/rc/documents/download/33539-2.5L_SDS_GB_E?appId=76&catNo=33539-2.5L&matnr=10233881&lang=E&country=GB&type=SDS
A2.3.03c;M;;3-(Methylthio)-1-propanol;SAMPLE;;Sigma-Aldrich;1;W341509;https://www.sigmaaldrich.com/IT/en/sds/aldrich/w341509
A2.3.03c;D;;3,4-Dihydroxybenzoic Acid;;;TCI;1;C0055;https://www.tcichemicals.com/IT/en/p/C0055#docomentsSectionPDP
A2.3.03c;H;;3-Hydroxytyrosol;;;Sigma;1;D2756;https://www.tcichemicals.com/IT/en/p/D2756#docomentsSectionPDP
A2.3.03c;M;;3-mercapto-1-hexanol 98% ;5;ml;Acros;1;347560050;https://www.sigmaaldrich.com/IT/en/sds/aldrich/cds001520
A2.3.03c;M;;3-Mercaptohexyl acetate 98%  ;SAMPLE;;Sigma-Aldrich;1;W385101;https://www.sigmaaldrich.com/IT/en/sds/sial/w385101
A2.3.03c;M;;3-methyl-1,2-cyclopentanedione 99%;10;g;Sigma-Aldrich;1;178500;https://www.sigmaaldrich.com/IT/en/sds/aldrich/178500
A2.3.03c;D;;4-(Dimethylamino)cinnamaldehyde;5;g;Sigma;1;D4506;https://www.sigmaaldrich.com/IT/en/sds/mm/8.22034
A2.3.03c;E;;4-Ethylphenol;100;g;Aldrich chemistry;1;E44205;https://www.sigmaaldrich.com/IT/en/sds/aldrich/e44205
A2.3.03c;H;;4-Hydroxy-2,5-dimethyl-3(2h)-furanone 99%;25;g;Sigma;1;40703;https://www.sigmaaldrich.com/IT/en/sds/aldrich/40703
A2.3.03c;H;;4-Hydroxy-3-methoxycinnamic acid;100;mg;Sigma-Aldrich;1;90034;https://www.sigmaaldrich.com/IT/en/sds/sial/90034
A2.3.03c;H;;4-Hydroxybenzoic acid;1;kg;Sigma-Aldrich;1;W398608;https://www.sigmaaldrich.com/IT/en/sds/aldrich/w398608
A2.3.03c;M;;4-mercapto-4-methyl-2-pentanone;1;g;Alfa Aesar;1;h31693.3;https://www.alfa.com/it/msds/?language=EE&subformat=CLP1&sku=H31693
A2.3.03c;M;;4-Methyl-2-pentanol 98%;1;L;Aldrich;1;109916;https://www.sigmaaldrich.com/IT/en/sds/aldrich/109916
A2.3.03c;M;;4-Methylcatechol;5;g;Aldrich chemistry;1;M34200;https://www.sigmaaldrich.com/IT/en/sds/aldrich/m34200
A2.3.03c;M;;5-Metil-3-eptanone;1;L;Sigma-Aldrich;1;67260;https://www.sigmaaldrich.com/IT/en/sds/aldrich/67260
A2.3.03c;A;;a-amylase from Aspergillus oryzae;20;g;Sigma;1;10065;https://www.sigmaaldrich.com/IT/en/sds/sigma/10065
A2.3.03c;A;;ABTS;2;g;Sigma-Aldrich;1;11684302001;https://www.sigmaaldrich.com/IT/it/sds/roche/11684302001
A2.3.03c;A;;Acetaldehyde;1;L ;Sigma;1;402788;https://www.sigmaaldrich.com/IT/en/sds/sial/402788
A2.3.03c;A;;Acetic Acid ;2,5;L;Honeywell;1;33209;https://lab.honeywell.com/sm/api/rc/documents/download/02855-2.5L_SDS_GB_E?appId=76&catNo=02855-2.5L&matnr=10640163&lang=E&country=GB&type=SDS
A2.3.03c;A;;Acetic acid ammonium salt-d7;Sample;;Sigma;1;440485;https://www.sigmaaldrich.com/IT/en/sds/aldrich/440485
A2.3.03c;A;;Acetone;2,5;L;Honeywell;2;32201;https://lab.honeywell.com/sm/api/rc/documents/download/32201-2.5L-GL_SDS_GB_E?appId=76&catNo=32201-2.5L-GL&matnr=10191389&lang=E&country=GB&type=SDS
A2.3.03c;A;;Acetonitrile;2,5;L;Honeywell;1;34888;https://lab.honeywell.com/sm/api/rc/documents/download/34888-2.5L_SDS_GB_E?appId=76&catNo=34888-2.5L&matnr=10193237&lang=E&country=GB&type=SDS
A2.3.03c;A;;Acido Piruvico;100;g;Sigma;1;ACRO132141000;https://www.sigmaaldrich.com/IT/en/sds/mm/8.20170
A2.3.03c;A;;Acido solforico 1mol/L (2N);1;L;zeta Lab;2;CE41057;https://www.sigmaaldrich.com/IT/en/sds/mm/1.60313
A2.3.03c;A;;Acido Trifluoroacetico;100;ml;VWR;1;;https://www.sigmaaldrich.com/IT/en/sds/sigald/t6508
A2.3.03c;A;;Acrolein;1;mL;Sigma-Aldrich;1;110221;https://www.sigmaaldrich.com/IT/en/sds/aldrich/110221
A2.3.03c;A;;Activated charcoal purum;1;kg;;1;;https://www.sigmaaldrich.com/IT/en/sds/sigald/161551
A2.3.03c;A;;Aluminium  Standard for ICP;100;ml;Sigma-Aldrich;1;41377;https://www.sigmaaldrich.com/IT/en/sds/sial/41377
A2.3.03c;A;;Amberlite XAD 16;500;g;Supelco;1;;https://www.sigmaaldrich.com/IT/en/sds/sigma/xad16
A2.3.03c;A;;Amberlite XAD1180N;250;g;Sigma-Aldrich;1;6474;https://www.sigmaaldrich.com/IT/en/sds/sial/06474
A2.3.03c;A;;Amberlite XAD-7HP;1;kg;Supelco;1;;https://www.sigmaaldrich.com/IT/en/sds/sigma/xad7
A2.3.03c;A;;Ammonium acetate D7 98%;;;Sigma-Aldrich;1;440485;https://www.sigmaaldrich.com/IT/en/sds/aldrich/440485
A2.3.03c;A;;Ammonium chloride;500;g;Sigma-Aldrich;1;213330;https://www.sigmaaldrich.com/IT/en/sds/sigald/213330
A2.3.03c;A;;Ammonium formate 99%;250;g;ACROS;2;401152500;https://www.sigmaaldrich.com/IT/en/sds/sial/70221
A2.3.03c;A;;Ammonium iron (II) sulfate hexahydrate;500;g;Sigma-Aldrich;1;215406;https://www.sigmaaldrich.com/IT/en/sds/sigald/215406
A2.3.03c;A;;Antischiuma silicone 2%;500;mL;Titolchimica;1;TC47000PP;
A2.3.03c;A;;Arsenic Standard for ICP;100;ml;Sigma-Aldrich;1;1969;https://www.sigmaaldrich.com/IT/en/sds/sial/01969
A2.3.03c;A;;Astilbin;10;mg;Sigma;1;PHL80356;https://www.sigmaaldrich.com/IT/en/sds/sial/phl80356
A2.3.03c;A;;Astilbin;5;mg;;1;AAB143575;https://www.sigmaaldrich.com/IT/en/sds/sial/phl80356
A2.3.03c;C;;B- Cyclodexterin;;;TCI;2;;https://www.tcichemicals.com/BE/en/p/C0777#docomentsSectionPDP
A2.3.03c;B;;Benzaldehyde 99%;250;ml;Sigma-Aldrich;1;B1334;https://www.sigmaaldrich.com/IT/en/sds/sial/b1334
A2.3.03c;B;;Benzyl alcohol ;100;ml;Sigma-Aldrich;1;13160;https://www.sigmaaldrich.com/IT/en/sds/sigald/13160
A2.3.03c;B;;Benzyl mercaptan;100;g;Aldrich;1;B25401;https://www.sigmaaldrich.com/IT/en/sds/aldrich/b25401
A2.3.03c;B;;Betulin;50;mg;Fluka;1;92648;https://www.sigmaaldrich.com/IT/en/sds/sial/92648
A2.3.03c;B;;BSTFA;10;ml;Sigma;1;CL00.0242.0010;https://www.chem-lab.be/en-gb/prod/1397857
A2.3.03c;C;;C4-C24 Even Carbon Saturated FAMEs;2;ml;Sigma;1;49453-U;https://www.sigmaaldrich.com/IT/en/sds/supelco/49453-u
A2.3.03c;C;;C8-C40 Alkanes Calibration;Sample;;Sigma;2;40147-U;https://www.sigmaaldrich.com/IT/en/sds/supelco/40147-u
A2.3.03c;C;;Cadmium;125;ml;inorganic ventures;1;CGCD10;https://ivlabsmsds.thewercs.com/External/Webviewer/DirectSearchResult/Result?lang-id=EN&subformat-id=EGHS&product-name=CGCD10#
A2.3.03c;C;;Caffeic acid;5;g;Sigma-Aldrich;1;C0625;https://www.sigmaaldrich.com/IT/en/sds/sigma/c0625
A2.3.03c;C;;Caffeine anhydrous 99% FCC, FG;1;kg;Sigma-Aldrich;1;W222402;
A2.3.03c;C;;Calcium chloride anhydrous;1;kg;Carlo Erba;1;328757;https://www.carloerbareagents.com/cerstorefront/cer-exp/Products-categories/Chemicals/Calcium-chloride-anhydrous-RE---Pure---Granular/p/034200DD14210
A2.3.03c;C;;Calcium hydroxide (12%CaO solution);500;mL;Chem-Lab;2;CL12.0303.0500;https://www.chem-lab.be/en-gb/prod/1395607
A2.3.03c;C;;Calcium Standard for ICP;100;ml;Sigma-Aldrich;1;94458;https://www.sigmaaldrich.com/IT/en/sds/sial/94458
A2.3.03c;C;;Chlorogenic acid hydrate;;;TCI;1;C0181;https://www.tcichemicals.com/IT/en/p/C0181#docomentsSectionPDP
A2.3.03c;C;;Citric Acid;1;kg;;1;;https://www.sigmaaldrich.com/IT/en/sds/sial/251275
A2.3.03c;C;;Citric acid FCC, FG;1;kg;Sigma-Aldrich;1;W230618;https://www.sigmaaldrich.com/IT/en/sds/aldrich/w230618
A2.3.03c;C;;Copper Standard for ICP;100;ml;Sigma-Aldrich;1;94459;https://www.sigmaaldrich.com/IT/en/sds/sial/94459
A2.3.03c;C;;Cyclohexane ?99.8%;1;L;Honeywell;1;C100-307;https://lab.honeywell.com/sm/api/rc/documents/download/C100307-1L_SDS_GB_E?appId=76&catNo=C100307-1L&matnr=10639995&lang=E&country=GB&type=SDS
A2.3.03c;F;;D-(-)-Fructose;1;kg;Sigma-Aldrich;1;F0127;
A2.3.03c;F;;D-(-)-Fructose;1;kg;Sigma-Aldrich;2;F0127;
A2.3.03c;G;;D(+)Glucose;1;kg;Sigma-Aldrich;1;CL00.0705;
A2.3.03c;G;;D-(+)-Glucose;1;kg;Sigma-Aldrich;1;49152;https://www.sigmaaldrich.com/IT/en/sds/sial/49152
A2.3.03c;D;;Damascenone;250;mg;Sigma;1;41163;https://www.sigmaaldrich.com/IT/en/sds/sial/41163
A2.3.03c;D;;Deuterium oxide 99.9%D;1;kg;Sigma-Aldrich;1;613444;https://www.sigmaaldrich.com/IT/en/sds/aldrich/613444
A2.3.03c;D;;Diacetyl for synthesis;Sample;;Sigma;1;803528;https://www.sigmaaldrich.com/IT/en/sds/mm/8.03528
A2.3.03c;D;;Dichloromethane;2,5;L;Honeywell;2;32222;https://lab.honeywell.com/sm/api/rc/documents/download/32222-2.5L_SDS_GB_E?appId=76&catNo=32222-2.5L&matnr=10233575&lang=E&country=GB&type=SDS
A2.3.03c;D;;Diethyl ether;2,5;L;Honeywell;1;32203;https://lab.honeywell.com/sm/api/rc/documents/download/32201-2.5L_SDS_GB_E?appId=76&catNo=32201-2.5L&matnr=10191391&lang=E&country=GB&type=SDS
A2.3.03c;M;;DL-Malic acid FCC;1;kg;Sigma-Aldrich;1;27606;https://www.sigmaaldrich.com/IT/it/sds/sigma/27606
A2.3.03c;M;;DL-Methionine FCC FG;1;kg;Sigma-Aldrich;1;W330108;https://www.sigmaaldrich.com/IT/en/sds/aldrich/w330108
A2.3.03c;E;;Ethanethiol;1;ml;Sigma-Aldrich;1;W425800;https://www.sigmaaldrich.com/IT/en/sds/aldrich/w425800
A2.3.03c;E;;Ethanol;2,5;L;Honeywell;1;2855;https://lab.honeywell.com/sm/api/rc/documents/download/02855-2.5L_SDS_GB_E?appId=76&catNo=02855-2.5L&matnr=10640163&lang=E&country=GB&type=SDS
A2.3.03c;E;;Ethyl acetate (puriss. ?99.5%);2,5;L;Honeywell;1;33211;https://lab.honeywell.com/sm/api/rc/documents/download/33211-2.5L_SDS_GB_E?appId=76&catNo=33211-2.5L&matnr=10233571&lang=E&country=GB&type=SDS
A2.3.03c;E;;Ethyl cinnamate 99% ;100;g;Sigma;1;112372;https://www.sigmaaldrich.com/IT/en/sds/aldrich/112372
A2.3.03c;E;;Ethyl lactate;SAMPLE;;Sigma-Aldrich;1;W244015;https://www.sigmaaldrich.com/IT/en/sds/aldrich/w244015
A2.3.03c;E;;eugenol;5;g;Sigma-Aldrich;1;E51791;https://www.sigmaaldrich.com/IT/en/sds/aldrich/e51791
A2.3.03c;F;;FAEES C4-C24 Even Carbon Saturated in hexane;1;ml;Sigma;4;49454-U;https://www.sigmaaldrich.com/IT/en/sds/supelco/49454-u
A2.3.03c;F;;Formiato di ammonio;100;g;Sigma-Aldrich;1;70221;https://www.sigmaaldrich.com/IT/en/sds/sial/70221
A2.3.03c;F;;Formic acid atom% D2;1;g;Sigma;1;426229;https://www.sigmaaldrich.com/IT/en/sds/aldrich/426229
A2.3.03c;F;;Formic Acid-d2;Sample;;Sigma;1;426229;https://www.sigmaaldrich.com/IT/en/sds/aldrich/426229
A2.3.03c;F;;Furfural;1;ML;Sigma;1;4623;https://www.sigmaaldrich.com/IT/en/sds/sial/04623
A2.3.03c;G;;Gallic acid anhydrous;0.1000;kg;Carbosynth;1;FG11942;https://www.biosynth.com/Files/MSDS/FG/11/MSDS_FG11942_4000_EN.pdf
A2.3.03c;G;;Gelatine;500;g;VWR;2;;https://www.sigmaaldrich.com/IT/en/sds/mm/1.04070
A2.3.03c;G;;Glicerina vegetale;1;L;Oxxigena;1;;
A2.3.03c;G;;Glicole propilenico;1;L;Oxxigena;1;;
A2.3.03c;G;;Guaiacol;1,5;g;Supelco;1;PHR1136;https://www.sigmaaldrich.com/IT/en/sds/aldrich/40703
A2.3.03c;G;;Gum arabic;1;kg;Merck;1;1,04228;https://www.sigmaaldrich.com/IT/en/sds/mm/1.04228
A2.3.03c;H;;Hexane (ACS Reagent, ?99% GC);2,5;L;Honeywell;1;32293;https://lab.honeywell.com/sm/api/rc/documents/download/32293-2.5L_SDS_GB_E?appId=76&catNo=32293-2.5L&matnr=10191521&lang=E&country=GB&type=SDS
A2.3.03c;H;;Hydrocloric Acid;2,5;L;Honeywell - Fluka;1;30721;https://lab.honeywell.com/sm/api/rc/documents/download/30721-1L_SDS_GB_E?appId=76&catNo=30721-1L&matnr=10598287&lang=E&country=GB&type=SDS
A2.3.03c;H;;Hydrogen Perioxide 0.9 weight % solution;1;L;Chem-Lab;3;CL12.2303.1000;https://www.chem-lab.be/en-gb/prod/1396067
A2.3.03c;H;;Hydrogen Peroxide 30%;1;L;Sigma-Aldrich;2;822287;https://www.sigmaaldrich.com/IT/en/sds/mm/8.22287
A2.3.03c;I;;Idrossido di potassio;1000;g;Sigma-Aldrich;3;814353;https://www.sigmaaldrich.com/IT/en/sds/mm/8.14353
A2.3.03c;I;;Iodine ACS reagent 99.8% solid;100;g;Sigma-Aldrich;1;207772;https://www.sigmaaldrich.com/IT/en/sds/sigald/207772
A2.3.03c;I;;iodio 0,5mol in soluzione acquosa;1;L;;1;CL12.1003;https://www.chem-lab.be/en-gb/prod/1397825
A2.3.03c;I;;Iodoethane;100;g;Sigma-Aldrich;1;I7780;https://www.sigmaaldrich.com/IT/en/sds/sial/i7780
A2.3.03c;I;;Iodoethane-d5;1;g;Sigma;1;324582;6485-58-1
A2.3.03c;I;;Iron (III) chloride;500;g;Sigma-Aldrich;2;803945;https://www.sigmaaldrich.com/IT/en/sds/mm/8.03945
A2.3.03c;I;;Iron (III) nitrate nonahydrate;1;kg;Carlo Erba;1;451727;https://www.carloerbareagents.com/cerstorefront/cer-it/Products-categories/Chemicals/Ferro-nitrato-ico-nonaidrato-RPE---Per-analisi---ACS/p/095600AA02550
A2.3.03c;I;;Iron Standard for ICP;100;ml;Sigma-Aldrich;1;56209;https://www.sigmaaldrich.com/IT/en/sds/sial/56209
A2.3.03c;K;;Kaempferol 3-ß-D-glucopyranoside;25;mg;Sigma;1;79851;https://www.sigmaaldrich.com/IT/en/sds/sigma/79851
A2.3.03c;M;;L-(-)-Malic Acid;100;g;Sigma-Aldrich;1;112577;https://www.sigmaaldrich.com/IT/en/sds/aldrich/112577
A2.3.03c;T;;L-(+)- Tartaric Acid;1;kg;Sigma-Aldrich;1;;https://www.sigmaaldrich.com/IT/en/sds/sial/251380
A2.3.03c;L;;Lactic Acid;1;kg;Sigma-Aldrich;1;;https://www.sigmaaldrich.com/IT/en/sds/aldrich/w261106
A2.3.03c;L;;Lanthanum Standard for ICP;100;ml;Sigma-Aldrich;1;11523;https://www.sigmaaldrich.com/IT/en/sds/sial/11523
A2.3.03c;L;;Lead Standard for ICP;100;ml;Sigma-Aldrich;1;41318;https://www.sigmaaldrich.com/IT/en/sds/sial/41318
